raw_timestamp,log_time,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,HMD_position_x,HMD_position_y,HMD_position_z,HMD_rotation_x,HMD_rotation_y,HMD_rotation_z,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status
1000878624543030000,63759892489634,0.8607403,581599,0.8237062,2,0.1188364,-0.2061691,0.9712735,0,0,0,-1.318842,0.4650443,-0.2505548,0.07225216,0.1962432,-0.01626885,0.1539098,-0.2055461,0.9664691,-0.0331375,0,0,0.1897556,2,0.07801217,-0.2066358,0.9753029,0.0331375,0,0,0.1992798,2
1000878624552970000,63759892489634,0.8637544,581600,0.9010814,2,0.1186739,-0.2063662,0.9712515,0,0,0,-1.318842,0.4650443,-0.2505548,0.07225216,0.1962432,-0.01626885,0.1537326,-0.2054517,0.9665174,-0.0331375,0,0,0.1897734,2,0.07809129,-0.2071134,0.9751953,0.0331375,0,0,0.1993156,2
1000878624562950000,63759892489634,0.8680022,581601,0.9237617,2,0.1186484,-0.2062694,0.9712752,0,0,0,-1.318842,0.4650443,-0.2505548,0.07225216,0.1962432,-0.01626885,0.15346,-0.2052916,0.9665948,-0.0331375,0,0,0.1897857,2,0.07818633,-0.2070854,0.9751936,0.0331375,0,0,0.1993339,2
1000878624573120000,63759892489724,0.8769515,581602,0.9282432,2,0.1186828,-0.2062972,0.9712651,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1531861,-0.2054651,0.9666013,-0.0331375,0,0,0.1897721,2,0.07868276,-0.2069696,0.9751782,0.0331375,0,0,0.1993476,2
1000878624583100000,63759892489724,0.8850027,581603,0.931915,2,0.1185079,-0.2058653,0.9713781,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.152659,-0.2051735,0.9667466,-0.0331375,0,0,0.1897912,2,0.07883219,-0.2064032,0.9752862,0.0331375,0,0,0.1994753,2
1000878624593130000,63759892489724,0.8888368,581604,0.9406886,2,0.1184008,-0.2058521,0.9713939,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1524463,-0.2052323,0.9667677,-0.0331375,0,0,0.1897942,2,0.07893905,-0.2063177,0.9752957,0.0331375,0,0,0.1994965,2
1000878624603160000,63759892489724,0.8926012,581605,0.9454345,2,0.1181109,-0.2057974,0.9714408,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1519983,-0.2052067,0.9668437,-0.0331375,0,0,0.1897722,2,0.07879645,-0.2062352,0.9753246,0.0331375,0,0,0.1995265,2
1000878624613100000,63759892489724,0.8952677,581606,1,2,0.1178491,-0.2054557,0.9715449,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1515816,-0.2050513,0.9669421,-0.0331375,0,0,0.1897464,2,0.07860129,-0.2057195,0.9754493,0.0331375,0,0,0.199499,2
1000878624623090000,63759892489724,0.8237908,581607,0.982258,2,0.1196187,-0.206834,0.9710361,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1555201,-0.2045698,0.9664185,-0.0331375,0,0,0.1896082,2,0.0762923,-0.2089406,0.9749479,0.0331375,0,0,0.1988676,2
1000878624633240000,63759892489724,0.8330151,581608,1,2,0.1189461,-0.2068301,0.9711195,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1544629,-0.2047229,0.9665556,-0.0331375,0,0,0.1896007,2,0.07608467,-0.2087912,0.9749961,0.0331375,0,0,0.1988442,2
1000878624643240000,63759892489724,0.7470728,581609,0.9236186,2,0.1115678,-0.2058885,0.9721947,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1534113,-0.2047317,0.9667212,-0.0331375,0,0,0.1895521,2,0.06585173,-0.2067299,0.9761794,0.0331375,0,0,0.1988772,2
1000878624653270000,63759892489724,0.783609,581610,0.8969645,2,0.1137693,-0.2062997,0.9718524,0,0,0,-1.319131,0.4648076,-0.2501605,0.07252037,0.1942761,-0.01583366,0.1530222,-0.2050341,0.9667188,-0.0331375,0,0,0.1895462,2,0.06957016,-0.2073148,0.9757974,0.0331375,0,0,0.1988682,2
1000878624663190000,63759892489823,0.7665192,581611,0.8796017,2,0.1116789,-0.20551,0.972262,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1523536,-0.2051648,0.9667967,-0.0331375,0,0,0.1895425,2,0.06704231,-0.2055404,0.9763496,0.0331375,0,0,0.1990975,2
1000878624673260000,63759892489823,0.7753609,581612,0.9283491,2,0.1115857,-0.2053203,0.9723128,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1518197,-0.2052498,0.9668626,-0.0331375,0,0,0.1894985,2,0.06750309,-0.2050741,0.9764159,0.0331375,0,0,0.1991508,2
1000878624683190000,63759892489823,0.776551,581613,0.9370393,2,0.1113773,-0.2053009,0.9723408,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1515824,-0.2054117,0.9668655,-0.0331375,0,0,0.1894702,2,0.06741206,-0.204869,0.9764652,0.0331375,0,0,0.1991662,2
1000878624693280000,63759892489823,0.7752642,581614,0.9434288,2,0.1109428,-0.2054071,0.9723681,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.151255,-0.2054189,0.9669152,-0.0331375,0,0,0.1894231,2,0.06692584,-0.2050725,0.9764559,0.0331375,0,0,0.1991863,2
1000878624703370000,63759892489823,0.7518244,581615,0.95213,2,0.1090748,-0.2046265,0.9727439,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1511346,-0.2055333,0.9669097,-0.0331375,0,0,0.1893903,2,0.06428695,-0.2034051,0.9769819,0.0331375,0,0,0.1991482,2
1000878624713340000,63759892489823,0.7676664,581616,0.9467802,2,0.1096295,-0.204054,0.9728018,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1508192,-0.2054921,0.9669677,-0.0331375,0,0,0.1893648,2,0.06589276,-0.2023188,0.9771004,0.0331375,0,0,0.1994706,2
1000878624723340000,63759892489823,0.7813606,581617,0.9449006,2,0.1097769,-0.2038229,0.9728336,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1500597,-0.2056608,0.96705,-0.0331375,0,0,0.1893449,2,0.06672954,-0.2017186,0.9771677,0.0331375,0,0,0.199535,2
1000878624733350000,63759892489823,0.7956163,581618,0.9426582,2,0.1102198,-0.2038846,0.9727706,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1504276,-0.2052459,0.967081,-0.0331375,0,0,0.1893756,2,0.06849291,-0.2022532,0.9769352,0.0331375,0,0,0.1994981,2
1000878624743390000,63759892489823,0.7801698,581619,0.9403044,2,0.1099555,-0.2042685,0.97272,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1501701,-0.205209,0.9671289,-0.0331375,0,0,0.1893767,2,0.06649649,-0.2030318,0.9769116,0.0331375,0,0,0.1994637,2
1000878624753390000,63759892489823,0.7818578,581620,0.9405329,2,0.1098763,-0.2041634,0.972751,0,0,0,-1.319274,0.4649756,-0.2498625,0.07256046,0.1936453,-0.01579878,0.1499576,-0.2051961,0.9671645,-0.0331375,0,0,0.1893911,2,0.06648206,-0.2028272,0.9769551,0.0331375,0,0,0.1994786,2
1000878624763450000,63759892489923,0.7661788,581621,0.9337361,2,0.109403,-0.2036878,0.972904,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.1506214,-0.2053245,0.9670342,-0.0331375,0,0,0.1892951,2,0.06557252,-0.2017687,0.9772357,0.0331375,0,0,0.1994186,2
1000878624773500000,63759892489923,0.9063464,581622,0.6852288,2,0.1245359,-0.2123286,0.9692303,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.1590555,-0.214422,0.9637036,-0.0331375,0,0,0.1875596,2,0.08765602,-0.2100839,0.9737459,0.0331375,0,0,0.1989156,2
1000878624783500000,63759892489923,2,581623,0,2,0.07241628,-0.1454083,0.9867179,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.08984648,-0.1441186,0.9854732,-0.0331375,0,0,0.1876178,2,0.0551412,-0.1467306,0.9876384,0.0331375,0,0,0.1980719,2
1000878624793490000,63759892489923,0.119023,581624,0,2,0.07642363,-0.07620763,0.9941589,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.08217669,-0.1156227,0.9898881,-0.0331375,0,0,0.1859857,2,0.0701405,-0.03498727,0.9969234,0.0331375,0,0,0.2013433,2
1000878624803550000,63759892489923,2,581625,0,2,0.08761211,-0.08435611,0.9925765,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.0855476,-0.1207391,0.9889913,-0.0331375,0,0,0.1852602,2,0.08941844,-0.04284417,0.9950722,0.0331375,0,0,0.2003585,2
1000878624813540000,63759892489923,0.9545246,581626,0,2,0.02937364,-0.09863199,0.9946904,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.0619208,-0.1039497,0.9926531,-0.0331375,0,0,0.1830651,2,-0.005565777,-0.09301353,0.9956493,0.0331375,0,0,0.1967092,2
1000878624823650000,63759892489923,0.9205595,581627,0,2,0.03277081,-0.09834697,0.9946125,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.06647404,-0.103885,0.9923654,-0.0331375,0,0,0.1830983,2,-0.003391105,-0.0922963,0.9957258,0.0331375,0,0,0.1963854,2
1000878624833620000,63759892489923,0.8412145,581628,0,2,0.03050821,-0.09990829,0.9945288,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.06818139,-0.1040235,0.9922351,-0.0331375,0,0,0.1831238,2,-0.00949879,-0.09558146,0.9953763,0.0331375,0,0,0.1960681,2
1000878624843670000,63759892489923,0.7858786,581629,0,2,0.03187455,-0.1013302,0.9943421,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.0701358,-0.1046269,0.9920354,-0.0331375,0,0,0.1831452,2,-0.01345231,-0.09780625,0.9951146,0.0331375,0,0,0.1960536,2
1000878624853640000,63759892489923,0.7847672,581630,0,2,0.03315277,-0.1013003,0.9943033,0,0,0,-1.318905,0.4647866,-0.2502141,0.07280648,0.1950992,-0.01549672,0.07083622,-0.1046774,0.9919803,-0.0331375,0,0,0.1831279,2,-0.01282223,-0.09759728,0.9951434,0.0331375,0,0,0.1960518,2
1000878624863610000,63759892490020,0.7909226,581631,0,2,0.03531254,-0.1020799,0.9941493,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07208905,-0.1050625,0.9918493,-0.0331375,0,0,0.1832008,2,-0.01100817,-0.09861662,0.9950646,0.0331375,0,0,0.1960193,2
1000878624873630000,63759892490020,0.7775836,581632,0,2,0.03533724,-0.1016209,0.9941954,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07232472,-0.1051202,0.9918261,-0.0331375,0,0,0.1832801,2,-0.01204556,-0.09768841,0.9951441,0.0331375,0,0,0.1960216,2
1000878624883600000,63759892490020,0.7693163,581633,0,2,0.03183782,-0.1019251,0.9942825,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07263695,-0.1058963,0.9917207,-0.0331375,0,0,0.1834308,2,-0.01250234,-0.0976824,0.9951391,0.0331375,0,0,0.1960949,2
1000878624893780000,63759892490020,0.7348338,581634,0,2,0.03370612,-0.1022857,0.9941838,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07393654,-0.105984,0.9916152,-0.0331375,0,0,0.1834819,2,-0.01534805,-0.09817535,0.9950508,0.0331375,0,0,0.195885,2
1000878624903790000,63759892490020,0.7810303,581635,0,2,0.03350129,-0.1013646,0.9942851,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07329185,-0.1055715,0.9917071,-0.0331375,0,0,0.1835116,2,-0.01042323,-0.09681591,0.9952477,0.0331375,0,0,0.1959144,2
1000878624913770000,63759892490020,0.7978222,581636,0,2,0.03219109,-0.1005055,0.9944156,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.07125012,-0.1044602,0.9919735,-0.0331375,0,0,0.1835195,2,-0.01079081,-0.09624121,0.9952995,0.0331375,0,0,0.1957572,2
1000878624923830000,63759892490020,0.8199801,581637,0,2,0.03266432,-0.1006362,0.994387,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.0703767,-0.1050682,0.9919717,-0.0331375,0,0,0.1832053,2,-0.009170337,-0.09584523,0.995354,0.0331375,0,0,0.1951378,2
1000878624933780000,63759892490020,0.8391622,581638,0,2,0.03285211,-0.1010403,0.9943398,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.06942728,-0.1060725,0.9919317,-0.0331375,0,0,0.1834359,2,-0.007922313,-0.09561668,0.9953867,0.0331375,0,0,0.1951012,2
1000878624943780000,63759892490020,0.8419667,581639,0,2,0.03319857,-0.1014675,0.9942847,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.06814014,-0.1061096,0.992017,-0.0331375,0,0,0.1835384,2,-0.009167471,-0.09644604,0.995296,0.0331375,0,0,0.1949058,2
1000878624953940000,63759892490020,0.8583652,581640,0,2,0.03329118,-0.1013693,0.9942917,0,0,0,-1.319002,0.464747,-0.250389,0.07275328,0.1953459,-0.01569747,0.06734657,-0.105978,0.9920852,-0.0331375,0,0,0.1836275,2,-0.008431031,-0.09628922,0.9953177,0.0331375,0,0,0.1948085,2
1000878624963800000,63759892490115,0.8870802,581641,0,2,0.03186604,-0.1011108,0.9943647,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.06628474,-0.1062005,0.992133,-0.0331375,0,0,0.1837242,2,-0.006684433,-0.09558224,0.9953991,0.0331375,0,0,0.19479,2
1000878624973840000,63759892490115,0.9566984,581642,0,2,0.03499971,-0.09893083,0.9944786,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.06646989,-0.1054488,0.9922007,-0.0331375,0,0,0.1836556,2,0.0001615132,-0.09198097,0.9957607,0.0331375,0,0,0.1944602,2
1000878624983880000,63759892490115,0.9242958,581643,0,2,0.03209657,-0.09990675,0.994479,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.06546828,-0.105142,0.9922999,-0.0331375,0,0,0.1838515,2,-0.004412184,-0.0944704,0.9955179,0.0331375,0,0,0.1942081,2
1000878624993900000,63759892490115,1.078362,581644,0,2,0.03677247,-0.1015331,0.9941523,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.06574649,-0.1050698,0.9922891,-0.0331375,0,0,0.1831086,2,0.005313447,-0.09786663,0.9951854,0.0331375,0,0,0.19389,2
1000878625003870000,63759892490115,2,581645,0,2,-0.006849033,-0.07164972,0.9974064,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.005359733,-0.07182349,0.997403,-0.0331375,0,0,0.1804938,2,-0.02225614,-0.07143258,0.9971971,0.0331375,0,0,0.1892516,2
1000878625013990000,63759892490115,2,581646,0,2,0.003476093,-0.0719892,0.9973993,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.007305814,-0.07494195,0.9971611,-0.0331375,0,0,0.1806313,2,-0.000432034,-0.06852194,0.9976495,0.0331375,0,0,0.1894546,2
1000878625023970000,63759892490115,2,581647,0,2,0.005336139,-0.06200789,0.9980614,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.01681856,-0.06752253,0.997576,-0.0331375,0,0,0.1813567,2,-0.007308291,-0.05555667,0.9984288,0.0331375,0,0,0.1889977,2
1000878625034020000,63759892490115,2,581648,0,2,0.005180564,-0.0621785,0.9980516,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.01706524,-0.0682636,0.9975213,-0.0331375,0,0,0.1814131,2,-0.007965849,-0.05503663,0.9984525,0.0331375,0,0,0.1891135,2
1000878625044040000,63759892490115,2,581649,0,2,0.005089596,-0.06243423,0.9980361,0,0,0,-1.319398,0.4646074,-0.250247,0.07259664,0.193984,-0.01541872,0.01743437,-0.06864756,0.9974886,-0.0331375,0,0,0.1814179,2,-0.008612274,-0.0550946,0.998444,0.0331375,0,0,0.1891006,2
1000878625054020000,63759892490203,2,581650,0,2,0.005953735,-0.06379662,0.9979452,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01767685,-0.06885383,0.9974701,-0.0331375,0,0,0.1814069,2,-0.007161506,-0.05767022,0.99831,0.0331375,0,0,0.1893198,2
1000878625063950000,63759892490203,2,581651,0,2,0.005962054,-0.06437261,0.9979081,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01829621,-0.06954373,0.9974111,-0.0331375,0,0,0.1814003,2,-0.007920855,-0.05803794,0.998283,0.0331375,0,0,0.1893337,2
1000878625074030000,63759892490203,2,581652,0,2,0.004484142,-0.06336223,0.9979805,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01833072,-0.06977288,0.9973944,-0.0331375,0,0,0.1813401,2,-0.01115427,-0.05567696,0.9983865,0.0331375,0,0,0.1893409,2
1000878625084070000,63759892490203,2,581653,0,2,0.004301205,-0.06290004,0.9980106,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01824958,-0.06969438,0.9974015,-0.0331375,0,0,0.1812655,2,-0.01150893,-0.05469415,0.9984368,0.0331375,0,0,0.189057,2
1000878625094200000,63759892490203,2,581654,0,2,0.004314778,-0.06029412,0.9981713,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01823338,-0.06962473,0.9974066,-0.0331375,0,0,0.1811223,2,-0.01163232,-0.04889397,0.9987363,0.0331375,0,0,0.1891444,2
1000878625104150000,63759892490203,2,581655,0,2,0.004351707,-0.06110136,0.9981221,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01827512,-0.0694989,0.9974146,-0.0331375,0,0,0.1811568,2,-0.01153366,-0.05091177,0.9986365,0.0331375,0,0,0.1890132,2
1000878625114150000,63759892490203,2,581656,0,2,-0.000741198,-0.06200624,0.9980755,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01798199,-0.06897086,0.9974566,-0.0331375,0,0,0.1810413,2,-0.02134209,-0.05474558,0.9982722,0.0331375,0,0,0.1888016,2
1000878625124100000,63759892490203,2,581657,0,2,0.002129498,-0.06007761,0.9981914,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01742408,-0.06850249,0.9974988,-0.0331375,0,0,0.1808692,2,-0.01429306,-0.05077218,0.998608,0.0331375,0,0,0.1888109,2
1000878625134140000,63759892490203,2,581658,0,2,-0.0006744976,-0.06382238,0.997961,0,0,0,-1.319437,0.4647159,-0.2500355,0.0727523,0.1939997,-0.01516834,0.01755521,-0.06874494,0.9974798,-0.0331375,0,0,0.1807383,2,-0.02121983,-0.0588911,0.9980388,0.0331375,0,0,0.1887279,2
1000878625144260000,63759892490278,2,581659,0,2,0.002475306,-0.0638842,0.9979542,0,0,0,-1.319615,0.4648162,-0.2503174,0.07258282,0.1940675,-0.01499334,0.01749173,-0.06905676,0.9974594,-0.0331375,0,0,0.1806597,2,-0.01360882,-0.05835449,0.9982032,0.0331375,0,0,0.188688,2
