raw_timestamp,log_time,focus_distance,frame_number,stability,status,gaze_forward_x,gaze_forward_y,gaze_forward_z,gaze_origin_x,gaze_origin_y,gaze_origin_z,HMD_position_x,HMD_position_y,HMD_position_z,HMD_rotation_x,HMD_rotation_y,HMD_rotation_z,left_forward_x,left_forward_y,left_forward_z,left_origin_x,left_origin_y,left_origin_z,left_pupil_size,left_status,right_forward_x,right_forward_y,right_forward_z,right_origin_x,right_origin_y,right_origin_z,right_pupil_size,right_status
1000873383106556900,63759887248474,2,58484,1,2,0.08779705,-0.01529701,0.9960209,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09705611,-0.0151662,0.9951634,-0.03315,0,0,0.1377374,3,0.07853983,-0.01542801,0.9967916,0.03315,0,0,0.1608407,3
1000873383116629200,63759887248474,2,58485,1,2,0.08785062,-0.0152712,0.9960166,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09709393,-0.01517562,0.9951595,-0.03315,0,0,0.137708,3,0.07861512,-0.01536957,0.9967865,0.03315,0,0,0.1608981,3
1000873383126589300,63759887248474,2,58486,1,2,0.08791031,-0.01524156,0.9960118,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09713142,-0.01517936,0.9951558,-0.03315,0,0,0.1377236,3,0.07870165,-0.01530992,0.9967806,0.03315,0,0,0.1608959,3
1000873383136727400,63759887248474,2,58487,1,2,0.08799996,-0.01522177,0.9960042,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09721226,-0.01519306,0.9951477,-0.03315,0,0,0.1377476,3,0.07880813,-0.01525993,0.996773,0.03315,0,0,0.1609225,3
1000873383146618800,63759887248474,2,58488,1,2,0.08807693,-0.01518558,0.9959979,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09724741,-0.01519007,0.9951443,-0.03315,0,0,0.1377576,3,0.07893378,-0.01518927,0.9967641,0.03315,0,0,0.1609502,3
1000873383156685700,63759887248474,2,58489,1,2,0.08818787,-0.01515684,0.9959885,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.0973282,-0.01518384,0.9951365,-0.03315,0,0,0.1377925,3,0.07909007,-0.01513443,0.9967526,0.03315,0,0,0.160927,3
1000873383166652200,63759887248474,2,58490,1,2,0.08829556,-0.01512437,0.9959795,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09741065,-0.01517768,0.9951285,-0.03315,0,0,0.1378226,3,0.07923953,-0.01507171,0.9967417,0.03315,0,0,0.1609219,3
1000873383176656600,63759887248474,2,58491,1,2,0.08839822,-0.01509823,0.9959708,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09750122,-0.01516426,0.9951199,-0.03315,0,0,0.1379359,3,0.07937003,-0.01503038,0.9967319,0.03315,0,0,0.1609241,3
1000873383186661200,63759887248475,2,58492,1,2,0.08849457,-0.01504641,0.995963,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09755839,-0.01511331,0.995115,-0.03315,0,0,0.1380975,3,0.07952391,-0.01497721,0.9967204,0.03315,0,0,0.1609683,3
1000873383196810700,63759887248475,2,58493,1,2,0.08857255,-0.01498499,0.995957,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09759737,-0.01504651,0.9951122,-0.03315,0,0,0.1381424,3,0.07965869,-0.0149219,0.9967105,0.03315,0,0,0.1609557,3
1000873383206810400,63759887248475,2,58494,1,2,0.08851536,-0.01487821,0.9959637,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09755778,-0.01496672,0.9951173,-0.03315,0,0,0.1381324,3,0.07959159,-0.01478724,0.9967179,0.03315,0,0,0.1609411,3
1000873383216762100,63759887248475,2,58495,1,2,0.08845935,-0.01477207,0.9959702,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.0974968,-0.01487917,0.9951246,-0.03315,0,0,0.1381412,3,0.07954995,-0.01466235,0.9967231,0.03315,0,0,0.1608745,3
1000873383226803000,63759887248475,2,58496,1,2,0.08842181,-0.01468406,0.9959749,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09746963,-0.0148178,0.9951282,-0.03315,0,0,0.1380844,3,0.07950891,-0.01454717,0.996728,0.03315,0,0,0.1609182,3
1000873383236833000,63759887248475,2,58497,1,2,0.08840023,-0.01459808,0.9959781,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09744935,-0.0147588,0.9951311,-0.03315,0,0,0.1381258,3,0.07949246,-0.0144338,0.996731,0.03315,0,0,0.1609227,3
1000873383246746200,63759887248475,2,58498,1,2,0.08838189,-0.01453088,0.9959807,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09743695,-0.01469729,0.9951332,-0.03315,0,0,0.1382027,3,0.07946604,-0.01436182,0.9967341,0.03315,0,0,0.1609414,3
1000873383256839800,63759887248475,2,58499,1,2,0.08837995,-0.01445646,0.9959819,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09743235,-0.01463705,0.9951345,-0.03315,0,0,0.1382238,3,0.07946589,-0.01427381,0.9967354,0.03315,0,0,0.1609519,3
1000873383266907700,63759887248475,2,58500,1,2,0.08839428,-0.01438715,0.9959816,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09745433,-0.01458869,0.995133,-0.03315,0,0,0.1382052,3,0.07947251,-0.01418392,0.9967362,0.03315,0,0,0.1609656,3
1000873383276951400,63759887248475,2,58501,1,2,0.08842166,-0.01427707,0.9959808,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09750914,-0.01445128,0.9951297,-0.03315,0,0,0.1381554,3,0.07946885,-0.0141023,0.9967376,0.03315,0,0,0.1610174,3
1000873383286914300,63759887248475,2,58502,1,2,0.08844177,-0.01416659,0.9959806,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09756365,-0.01431328,0.9951264,-0.03315,0,0,0.1381337,3,0.07945523,-0.01401939,0.9967399,0.03315,0,0,0.1610031,3
1000873383296948100,63759887248475,2,58503,1,2,0.08845612,-0.01402399,0.9959813,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09758794,-0.01411252,0.9951268,-0.03315,0,0,0.1382815,3,0.07946087,-0.01393176,0.9967406,0.03315,0,0,0.1609671,3
1000873383306936500,63759887248475,2,58504,1,2,0.08846983,-0.01385612,0.9959825,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09758602,-0.01386505,0.9951305,-0.03315,0,0,0.1383622,3,0.07948843,-0.01383612,0.9967397,0.03315,0,0,0.1609205,3
1000873383316930300,63759887248475,2,58505,1,2,0.0884762,-0.01365003,0.9959847,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09755414,-0.0135402,0.9951381,-0.03315,0,0,0.1384732,3,0.07953116,-0.01373344,0.9967378,0.03315,0,0,0.1608929,3
1000873383327073100,63759887248475,2,58506,1,2,0.08847264,-0.01344,0.995988,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09751479,-0.01319969,0.9951465,-0.03315,0,0,0.1384445,3,0.07956038,-0.01363351,0.9967368,0.03315,0,0,0.1607815,3
1000873383337102900,63759887248475,2,58507,1,2,0.08849017,-0.01324973,0.9959889,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09749718,-0.01291419,0.995152,-0.03315,0,0,0.1383376,3,0.07960792,-0.01352421,0.9967345,0.03315,0,0,0.1606688,3
1000873383347064700,63759887248475,2,58508,1,2,0.08853242,-0.01311081,0.995987,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09751401,-0.01273372,0.9951527,-0.03315,0,0,0.1382113,3,0.0796689,-0.01342377,0.996731,0.03315,0,0,0.1606401,3
1000873383357098900,63759887248475,2,58509,1,2,0.08841214,-0.01305541,0.9959984,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09750655,-0.0125509,0.9951558,-0.03315,0,0,0.1381338,3,0.07942901,-0.01346616,0.9967496,0.03315,0,0,0.160565,3
1000873383367029700,63759887248475,2,58510,1,2,0.08841392,-0.01292011,0.9960001,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09757619,-0.01234487,0.9951515,-0.03315,0,0,0.1380005,3,0.07936248,-0.01339063,0.9967559,0.03315,0,0,0.1604961,3
1000873383377116900,63759887248475,2,58511,1,2,0.08834492,-0.01282223,0.9960074,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09765737,-0.01212764,0.9951462,-0.03315,0,0,0.1379087,3,0.07911507,-0.01338368,0.9967756,0.03315,0,0,0.1604134,3
1000873383387153300,63759887248475,2,58512,1,2,0.08826702,-0.01265371,0.9960165,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09769954,-0.01190854,0.9951447,-0.03315,0,0,0.1378654,3,0.07888117,-0.01326223,0.9967958,0.03315,0,0,0.1602848,3
1000873383397172800,63759887248475,2,58513,1,2,0.08830342,-0.01245265,0.9960158,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.0977441,-0.01148213,0.9951453,-0.03315,0,0,0.1377455,3,0.07892226,-0.01322002,0.9967931,0.03315,0,0,0.1600364,3
1000873383407174400,63759887248475,2,58514,1,2,0.08839143,-0.01230257,0.9960098,0,0,0,-1.373686,0.4767703,-0.299534,0.1245878,0.001888787,0.004915895,0.09781568,-0.01110734,0.9951426,-0.03315,0,0,0.1376452,3,0.07904225,-0.01322651,0.9967835,0.03315,0,0,0.1599483,3
1000873383417171300,63759887248507,2,58515,1,2,0.08848029,-0.01223142,0.9960029,0,0,0,-1.373578,0.4769671,-0.2992068,0.1221464,0.0006947735,0.004911498,0.09790941,-0.01090109,0.9951356,-0.03315,0,0,0.1375463,3,0.07913374,-0.01325274,0.9967759,0.03315,0,0,0.1598071,3
1000873383427205300,63759887248507,2,58516,1,2,0.08851229,-0.01218396,0.9960006,0,0,0,-1.373578,0.4769671,-0.2992068,0.1221464,0.0006947735,0.004911498,0.09802328,-0.01082649,0.9951252,-0.03315,0,0,0.1374131,3,0.07910313,-0.01323869,0.9967785,0.03315,0,0,0.159628,3
1000873383437191800,63759887248507,2,58517,0.9429552,2,0.0883496,-0.01242963,0.996012,0,0,0,-1.373578,0.4769671,-0.2992068,0.1221464,0.0006947735,0.004911498,0.097841,-0.01116232,0.9951395,-0.03315,0,0,0.1377273,3,0.07894538,-0.01342191,0.9967886,0.03315,0,0,0.1603764,3
1000873383447158800,63759887248541,2,58518,0.9184431,2,0.08825608,-0.01253293,0.9960189,0,0,0,-1.373305,0.4767191,-0.2989042,0.1218584,-0.0002654848,0.004513914,0.09773834,-0.01132372,0.9951477,-0.03315,0,0,0.137496,3,0.07886652,-0.0134916,0.9967939,0.03315,0,0,0.1600371,3
1000873383457300600,63759887248541,2,58519,0.8999658,2,0.08805843,-0.0125901,0.9960358,0,0,0,-1.373305,0.4767191,-0.2989042,0.1218584,-0.0002654848,0.004513914,0.09761953,-0.01132967,0.9951593,-0.03315,0,0,0.1373973,3,0.07857457,-0.01360449,0.9968154,0.03315,0,0,0.1595937,3
1000873383467259100,63759887248541,2,58520,0.8955853,2,0.08789636,-0.01258505,0.9960501,0,0,0,-1.373305,0.4767191,-0.2989042,0.1218584,-0.0002654848,0.004513914,0.09755208,-0.01129779,0.9951663,-0.03315,0,0,0.1372201,3,0.07828141,-0.01363076,0.9968381,0.03315,0,0,0.1592221,3
1000873383477285700,63759887248541,2,58521,0.8782814,2,0.08779559,-0.01249447,0.9960601,0,0,0,-1.373305,0.4767191,-0.2989042,0.1218584,-0.0002654848,0.004513914,0.0975672,-0.01111414,0.9951669,-0.03315,0,0,0.1371365,3,0.07801817,-0.01361284,0.996859,0.03315,0,0,0.1588135,3
1000873383487305300,63759887248577,2,58522,0.863172,2,0.08778702,-0.01232964,0.9960629,0,0,0,-1.372856,0.4765051,-0.2984468,0.1217063,-6.443527E-05,0.003836267,0.09752618,-0.01087227,0.9951736,-0.03315,0,0,0.1370085,3,0.07805855,-0.0135171,0.9968572,0.03315,0,0,0.1586292,3
1000873383497336300,63759887248577,2,58523,0.8395043,2,0.0879104,-0.01213557,0.9960545,0,0,0,-1.372856,0.4765051,-0.2984468,0.1217063,-6.443527E-05,0.003836267,0.0976022,-0.01058823,0.9951692,-0.03315,0,0,0.1367192,3,0.07823505,-0.01340595,0.9968448,0.03315,0,0,0.1583801,3
1000873383507300600,63759887248577,2,58524,0.8243908,2,0.08791577,-0.01195765,0.9960561,0,0,0,-1.372856,0.4765051,-0.2984468,0.1217063,-6.443527E-05,0.003836267,0.09772018,-0.01032361,0.9951604,-0.03315,0,0,0.136625,3,0.07810108,-0.01330653,0.9968566,0.03315,0,0,0.1581796,3
1000873383517476100,63759887248609,2,58525,0.8303127,2,0.08790784,-0.01179234,0.9960588,0,0,0,-1.372219,0.4761907,-0.2979116,0.1217424,0.000915496,0.00418966,0.09788731,-0.01008489,0.9951464,-0.03315,0,0,0.1365742,3,0.07786957,-0.01321124,0.996876,0.03315,0,0,0.1581267,3
1000873383527423300,63759887248609,2,58526,0.8241547,2,0.08792286,-0.01157018,0.9960601,0,0,0,-1.372219,0.4761907,-0.2979116,0.1217424,0.000915496,0.00418966,0.09808874,-0.009812231,0.9951293,-0.03315,0,0,0.1364928,3,0.0776701,-0.01304299,0.9968938,0.03315,0,0,0.1579388,3
1000873383537522200,63759887248609,2,58527,0.8190536,2,0.08799395,-0.01137747,0.996056,0,0,0,-1.372219,0.4761907,-0.2979116,0.1217424,0.000915496,0.00418966,0.09843558,-0.009647484,0.9950967,-0.03315,0,0,0.1362276,3,0.07749213,-0.012844,0.9969102,0.03315,0,0,0.157796,3
1000873383547411200,63759887248641,2,58528,0.855469,2,0.08804355,-0.01121306,0.9960535,0,0,0,-1.371663,0.4759637,-0.2973597,0.1204843,0.002091319,0.004325556,0.0987234,-0.009476812,0.9950698,-0.03315,0,0,0.1362457,3,0.07733405,-0.01269606,0.9969244,0.03315,0,0,0.1576597,3
1000873383557456500,63759887248641,2,58529,0.881588,2,0.08811761,-0.01106131,0.9960487,0,0,0,-1.371663,0.4759637,-0.2973597,0.1204843,0.002091319,0.004325556,0.09898198,-0.009344825,0.9950454,-0.03315,0,0,0.136144,3,0.07727122,-0.01253897,0.9969313,0.03315,0,0,0.1574553,3
1000873383567420100,63759887248641,2,58530,0.8939239,2,0.08821175,-0.01093662,0.9960417,0,0,0,-1.371663,0.4759637,-0.2973597,0.1204843,0.002091319,0.004325556,0.09924937,-0.009231989,0.9950198,-0.03315,0,0,0.1360722,3,0.07724641,-0.01241328,0.9969348,0.03315,0,0,0.1573966,3
1000873383577648500,63759887248641,2,58531,0.8962618,2,0.08832635,-0.01088731,0.9960321,0,0,0,-1.371663,0.4759637,-0.2973597,0.1204843,0.002091319,0.004325556,0.09953167,-0.009155419,0.9949923,-0.03315,0,0,0.1359774,3,0.07724512,-0.01239346,0.9969351,0.03315,0,0,0.1572893,3
1000873383587572100,63759887248673,2,58532,0.9122024,2,0.0884928,-0.01085896,0.9960176,0,0,0,-1.371063,0.4757725,-0.2962188,0.1177936,0.003183191,0.003838669,0.09981668,-0.009083959,0.9949644,-0.03315,0,0,0.1359344,3,0.07734655,-0.01240577,0.9969271,0.03315,0,0,0.1571429,3
1000873383597576600,63759887248673,2,58533,0.9247732,2,0.08862701,-0.01083603,0.996006,0,0,0,-1.371063,0.4757725,-0.2962188,0.1177936,0.003183191,0.003838669,0.1000557,-0.009002406,0.9949411,-0.03315,0,0,0.1359098,3,0.07740034,-0.01243484,0.9969226,0.03315,0,0,0.1570279,3
1000873383607588700,63759887248673,2,58534,0.9187605,2,0.08884528,-0.01080212,0.9959869,0,0,0,-1.371063,0.4757725,-0.2962188,0.1177936,0.003183191,0.003838669,0.1002551,-0.008898688,0.994922,-0.03315,0,0,0.1359025,3,0.07761401,-0.01245868,0.9969056,0.03315,0,0,0.1569683,3
1000873383617508300,63759887248707,2,58535,0.9260218,2,0.08908341,-0.01076482,0.995966,0,0,0,-1.370392,0.4754992,-0.2950635,0.1171473,0.00308458,0.004133168,0.1004293,-0.00879265,0.9949054,-0.03315,0,0,0.1358466,3,0.07788973,-0.01247765,0.9968839,0.03315,0,0,0.1568461,3
1000873383627587000,63759887248707,2,58536,0.983713,2,0.08940973,-0.01071495,0.9959373,0,0,0,-1.370392,0.4754992,-0.2950635,0.1171473,0.00308458,0.004133168,0.1005867,-0.008689683,0.9948903,-0.03315,0,0,0.1358116,3,0.07835041,-0.01247231,0.9968479,0.03315,0,0,0.156781,3
1000873383637558400,63759887248707,2,58537,1,2,0.08970477,-0.01062735,0.9959117,0,0,0,-1.370392,0.4754992,-0.2950635,0.1171473,0.00308458,0.004133168,0.1007312,-0.008607729,0.9948764,-0.03315,0,0,0.135755,3,0.07878617,-0.01238908,0.9968145,0.03315,0,0,0.1568005,3
1000873383647671000,63759887248738,2,58538,1,2,0.08997215,-0.01051236,0.9958888,0,0,0,-1.369761,0.4750465,-0.2940964,0.1184593,0.001569837,0.003743828,0.1007713,-0.008471297,0.9948735,-0.03315,0,0,0.1358772,3,0.07929045,-0.01229932,0.9967757,0.03315,0,0,0.1567,3
1000873383657717100,63759887248738,2,58539,1,2,0.09021606,-0.01041925,0.9958677,0,0,0,-1.369761,0.4750465,-0.2940964,0.1184593,0.001569837,0.003743828,0.1007892,-0.008412747,0.9948722,-0.03315,0,0,0.1358232,3,0.0797921,-0.01218559,0.9967371,0.03315,0,0,0.1565084,3
1000873383667654300,63759887248738,2,58540,1,2,0.09037925,-0.010354,0.9958536,0,0,0,-1.369761,0.4750465,-0.2940964,0.1184593,0.001569837,0.003743828,0.1007388,-0.00838261,0.9948776,-0.03315,0,0,0.1357964,3,0.08021749,-0.01209663,0.996704,0.03315,0,0,0.1564684,3
1000873383677707900,63759887248773,2,58541,1,2,0.09049474,-0.01032238,0.9958434,0,0,0,-1.369051,0.4751544,-0.2928601,0.117677,0.0004072204,0.001815584,0.1006541,-0.008393865,0.9948861,-0.03315,0,0,0.1358182,3,0.08059209,-0.01203271,0.9966745,0.03315,0,0,0.1564134,3
1000873383687692200,63759887248773,2,58542,1,2,0.09057616,-0.01034699,0.9958358,0,0,0,-1.369051,0.4751544,-0.2928601,0.117677,0.0004072204,0.001815584,0.1006107,-0.008498044,0.9948896,-0.03315,0,0,0.1357066,3,0.08083389,-0.01198648,0.9966555,0.03315,0,0,0.1564021,3
1000873383697719900,63759887248773,2,58543,1,2,0.09066042,-0.01041536,0.9958274,0,0,0,-1.369051,0.4751544,-0.2928601,0.117677,0.0004072204,0.001815584,0.1006136,-0.008644614,0.994888,-0.03315,0,0,0.1355352,3,0.08101609,-0.01197804,0.9966408,0.03315,0,0,0.1563715,3
1000873383707805700,63759887248773,2,58544,1,2,0.09070225,-0.01049833,0.9958227,0,0,0,-1.369051,0.4751544,-0.2928601,0.117677,0.0004072204,0.001815584,0.1006209,-0.008803202,0.9948859,-0.03315,0,0,0.1355356,3,0.08108863,-0.01198874,0.9966348,0.03315,0,0,0.1563517,3
1000873383717765800,63759887248806,2,58545,1,2,0.09075642,-0.01057771,0.9958169,0,0,0,-1.368234,0.4752082,-0.2913988,0.1157219,0.0003572497,0.0003707898,0.1006323,-0.008968257,0.9948833,-0.03315,0,0,0.135543,3,0.08118391,-0.01200686,0.9966268,0.03315,0,0,0.1563012,3
1000873383727806600,63759887248806,2,58546,1,2,0.09039365,-0.01083777,0.9958472,0,0,0,-1.368234,0.4752082,-0.2913988,0.1157219,0.0003572497,0.0003707898,0.1004769,-0.009283577,0.9948961,-0.03315,0,0,0.1355239,3,0.0805697,-0.01222899,0.9966739,0.03315,0,0,0.1563193,3
1000873383737816800,63759887248806,2,58547,0.3842486,2,0.09382603,-0.008382329,0.9955533,0,0,0,-1.368234,0.4752082,-0.2913988,0.1157219,0.0003572497,0.0003707898,0.1049865,-0.007505107,0.9944453,-0.03315,0,0,0.1367597,3,0.08283999,-0.009076398,0.9965215,0.03315,0,0,0.1590168,3
1000873383747811900,63759887248839,2,58548,0,2,0.104032,0.009115599,0.9945322,0,0,0,-1.367318,0.4752272,-0.2902348,0.1141181,0.001603022,0.0001954102,0.1152659,0.0127102,0.9932534,-0.03315,0,0,0.1352112,3,0.09267995,0.005790272,0.9956791,0.03315,0,0,0.1575884,3
1000873383757858100,63759887248840,2,58549,0,2,0.1352025,0.05493836,0.9892937,0,0,0,-1.367318,0.4752272,-0.2902348,0.1141181,0.001603022,0.0001954102,0.137448,0.05224506,0.9891302,-0.03315,0,0,0.1365713,3,0.1348342,0.05825677,0.9891541,0.03315,0,0,0.1587844,3
